Zone,Month,Day,Year,Hour,Total Demand
2,6,13,2022,18,0
2,6,13,2022,19,0
2,6,13,2022,20,0
2,6,13,2022,21,0
2,6,13,2022,22,0
2,6,13,2022,23,0
2,6,13,2022,24,0
2,6,14,2022,0,0
2,6,14,2022,1,0
2,6,14,2022,2,0
2,6,14,2022,3,0
2,6,14,2022,4,0
2,6,14,2022,5,0
2,6,14,2022,6,0
2,6,14,2022,7,0
2,6,14,2022,8,0
2,6,14,2022,9,0
2,6,14,2022,10,0
2,6,14,2022,11,0
2,6,14,2022,12,0
2,6,14,2022,13,0
2,6,14,2022,14,0
2,6,14,2022,15,0
2,6,14,2022,16,0
2,6,14,2022,17,0
2,6,14,2022,18,0
2,6,14,2022,19,0
2,6,14,2022,20,0
2,6,14,2022,21,0
2,6,14,2022,22,0
2,6,14,2022,23,0
2,6,14,2022,24,0
2,6,15,2022,0,0
2,6,15,2022,1,0
2,6,15,2022,2,0
2,6,15,2022,3,0
2,6,15,2022,4,0
2,6,15,2022,5,0
2,6,15,2022,6,0
2,6,15,2022,7,0
2,6,15,2022,8,0
2,6,15,2022,9,0
2,6,15,2022,10,0
2,6,15,2022,11,0
2,6,15,2022,12,0
2,6,15,2022,13,0
2,6,15,2022,14,0
2,6,15,2022,15,0
2,6,15,2022,16,0
2,6,15,2022,17,0
2,6,15,2022,18,0
2,6,15,2022,19,0
2,6,15,2022,20,0
2,6,15,2022,21,0
2,6,15,2022,22,0
2,6,15,2022,23,0
2,6,15,2022,24,0
2,6,16,2022,0,0
2,6,16,2022,1,0
2,6,16,2022,2,0
2,6,16,2022,3,0
2,6,16,2022,4,0
2,6,16,2022,5,0
2,6,16,2022,6,0
2,6,16,2022,7,0
2,6,16,2022,8,0
2,6,16,2022,9,0
2,6,16,2022,10,0
2,6,16,2022,11,0
2,6,16,2022,12,0
2,6,16,2022,13,0
2,6,16,2022,14,0
2,6,16,2022,15,0
2,6,16,2022,16,0
2,6,16,2022,17,0
2,6,16,2022,18,0
2,6,16,2022,19,0
2,6,16,2022,20,0
2,6,16,2022,21,0
2,6,16,2022,22,1
2,6,16,2022,23,0
2,6,16,2022,24,0
2,6,17,2022,0,0
2,6,17,2022,1,0
2,6,17,2022,2,0
2,6,17,2022,3,0
2,6,17,2022,4,0
2,6,17,2022,5,0
2,6,17,2022,6,0
2,6,17,2022,7,0
2,6,17,2022,8,0
2,6,17,2022,9,0
2,6,17,2022,10,0
2,6,17,2022,11,0
2,6,17,2022,12,0
2,6,17,2022,13,0
2,6,17,2022,14,0
2,6,17,2022,15,0
2,6,17,2022,16,0
2,6,17,2022,17,0
2,6,17,2022,18,0
2,6,17,2022,19,0
2,6,17,2022,20,0
2,6,17,2022,21,0
2,6,17,2022,22,0
2,6,17,2022,23,0
2,6,17,2022,24,0
2,6,18,2022,0,0
2,6,18,2022,1,0
2,6,18,2022,2,0
2,6,18,2022,3,0
2,6,18,2022,4,0
2,6,18,2022,5,0
2,6,18,2022,6,0
2,6,18,2022,7,0
2,6,18,2022,8,0
2,6,18,2022,9,0
2,6,18,2022,10,0
2,6,18,2022,11,0
2,6,18,2022,12,0
2,6,18,2022,13,0
2,6,18,2022,14,0
2,6,18,2022,15,0
2,6,18,2022,16,0
2,6,18,2022,17,0
2,6,18,2022,18,0
2,6,18,2022,19,0
2,6,18,2022,20,0
2,6,18,2022,21,0
2,6,18,2022,22,0
2,6,18,2022,23,0
2,6,18,2022,24,0
2,6,19,2022,0,0
2,6,19,2022,1,0
2,6,19,2022,2,0
2,6,19,2022,3,0
2,6,19,2022,4,0
2,6,19,2022,5,0
2,6,19,2022,6,0
2,6,19,2022,7,0
2,6,19,2022,8,0
2,6,19,2022,9,0
2,6,19,2022,10,0
2,6,19,2022,11,0
2,6,19,2022,12,0
2,6,19,2022,13,0
2,6,19,2022,14,0
2,6,19,2022,15,0
2,6,19,2022,16,0
2,6,19,2022,17,0
2,6,19,2022,18,0
2,6,19,2022,19,0
2,6,19,2022,20,0
2,6,19,2022,21,0
2,6,19,2022,22,0
2,6,19,2022,23,0
2,6,19,2022,24,0
2,6,20,2022,0,0
2,6,20,2022,1,0
2,6,20,2022,2,0
2,6,20,2022,3,0
2,6,20,2022,4,0
2,6,20,2022,5,0
2,6,20,2022,6,0
2,6,20,2022,7,0
2,6,20,2022,8,0
2,6,20,2022,9,0
2,6,20,2022,10,0
2,6,20,2022,11,0
2,6,20,2022,12,0
2,6,20,2022,13,0
2,6,20,2022,14,0
2,6,20,2022,15,0
2,6,20,2022,16,0
2,6,20,2022,17,0
2,6,20,2022,18,0
2,6,20,2022,19,0
2,6,20,2022,20,0
2,6,20,2022,21,0
2,6,20,2022,22,0
2,6,20,2022,23,0
2,6,20,2022,24,0
2,6,21,2022,0,0
2,6,21,2022,1,0
2,6,21,2022,2,0
2,6,21,2022,3,0
2,6,21,2022,4,0
2,6,21,2022,5,0
2,6,21,2022,6,0
2,6,21,2022,7,0
2,6,21,2022,8,0
2,6,21,2022,9,0
2,6,21,2022,10,0
2,6,21,2022,11,0
2,6,21,2022,12,0
2,6,21,2022,13,0
2,6,21,2022,14,0
2,6,21,2022,15,0
2,6,21,2022,16,0
2,6,21,2022,17,0
2,6,21,2022,18,0
2,6,21,2022,19,0
2,6,21,2022,20,0
2,6,21,2022,21,0
2,6,21,2022,22,0
2,6,21,2022,23,0
2,6,21,2022,24,0
2,6,22,2022,0,0
2,6,22,2022,1,0
2,6,22,2022,2,0
2,6,22,2022,3,0
2,6,22,2022,4,0
2,6,22,2022,5,0
2,6,22,2022,6,0
2,6,22,2022,7,0
2,6,22,2022,8,0
2,6,22,2022,9,0
2,6,22,2022,10,0
2,6,22,2022,11,0
2,6,22,2022,12,0
2,6,22,2022,13,0
2,6,22,2022,14,0
2,6,22,2022,15,0
2,6,22,2022,16,0
2,6,22,2022,17,0
2,6,22,2022,18,0
2,6,22,2022,19,0
2,6,22,2022,20,0
2,6,22,2022,21,0
2,6,22,2022,22,0
2,6,22,2022,23,0
2,6,22,2022,24,0
2,6,23,2022,0,0
2,6,23,2022,1,0
2,6,23,2022,2,0
2,6,23,2022,3,0
2,6,23,2022,4,0
2,6,23,2022,5,0
2,6,23,2022,6,0
2,6,23,2022,7,0
2,6,23,2022,8,0
2,6,23,2022,9,0
2,6,23,2022,10,0
2,6,23,2022,11,0
2,6,23,2022,12,0
2,6,23,2022,13,0
2,6,23,2022,14,0
2,6,23,2022,15,0
2,6,23,2022,16,0
2,6,23,2022,17,0
2,6,23,2022,18,0
2,6,23,2022,19,0
2,6,23,2022,20,0
2,6,23,2022,21,0
2,6,23,2022,22,0
2,6,23,2022,23,0
2,6,23,2022,24,0
2,6,24,2022,0,0
2,6,24,2022,1,0
2,6,24,2022,2,0
2,6,24,2022,3,0
2,6,24,2022,4,0
2,6,24,2022,5,0
2,6,24,2022,6,0
2,6,24,2022,7,0
2,6,24,2022,8,0
2,6,24,2022,9,0
2,6,24,2022,10,0
2,6,24,2022,11,0
2,6,24,2022,12,0
2,6,24,2022,13,0
2,6,24,2022,14,0
2,6,24,2022,15,0
2,6,24,2022,16,0
2,6,24,2022,17,0
2,6,24,2022,18,0
2,6,24,2022,19,0
2,6,24,2022,20,0
2,6,24,2022,21,0
2,6,24,2022,22,0
2,6,24,2022,23,0
2,6,24,2022,24,0
2,6,25,2022,0,0
2,6,25,2022,1,0
2,6,25,2022,2,0
2,6,25,2022,3,0
2,6,25,2022,4,0
2,6,25,2022,5,0
2,6,25,2022,6,0
2,6,25,2022,7,0
2,6,25,2022,8,0
2,6,25,2022,9,0
2,6,25,2022,10,0
2,6,25,2022,11,0
2,6,25,2022,12,0
2,6,25,2022,13,0
2,6,25,2022,14,0
2,6,25,2022,15,0
2,6,25,2022,16,0
2,6,25,2022,17,0
2,6,25,2022,18,0
2,6,25,2022,19,0
2,6,25,2022,20,0
2,6,25,2022,21,0
2,6,25,2022,22,0
2,6,25,2022,23,0
2,6,25,2022,24,0
2,6,26,2022,0,0
2,6,26,2022,1,0
2,6,26,2022,2,0
2,6,26,2022,3,0
2,6,26,2022,4,0
2,6,26,2022,5,0
2,6,26,2022,6,0
2,6,26,2022,7,0
2,6,26,2022,8,0
2,6,26,2022,9,0
2,6,26,2022,10,0
2,6,26,2022,11,0
2,6,26,2022,12,0
2,6,26,2022,13,0
2,6,26,2022,14,0
2,6,26,2022,15,0
2,6,26,2022,16,0
2,6,26,2022,17,0
2,6,26,2022,18,0
2,6,26,2022,19,0
2,6,26,2022,20,0
2,6,26,2022,21,0
2,6,26,2022,22,0
2,6,26,2022,23,0
2,6,26,2022,24,0
2,6,27,2022,0,0
2,6,27,2022,1,0
2,6,27,2022,2,0
2,6,27,2022,3,0
2,6,27,2022,4,0
2,6,27,2022,5,0
2,6,27,2022,6,0
2,6,27,2022,7,0
2,6,27,2022,8,0
2,6,27,2022,9,0
2,6,27,2022,10,0
2,6,27,2022,11,0
2,6,27,2022,12,0
2,6,27,2022,13,0
2,6,27,2022,14,0
2,6,27,2022,15,0
2,6,27,2022,16,0
2,6,27,2022,17,0
2,6,27,2022,18,0
2,6,27,2022,19,0
2,6,27,2022,20,0
2,6,27,2022,21,1
2,6,27,2022,22,0
2,6,27,2022,23,0
2,6,27,2022,24,0
2,6,28,2022,0,0
2,6,28,2022,1,0
2,6,28,2022,2,0
2,6,28,2022,3,0
2,6,28,2022,4,0
2,6,28,2022,5,0
2,6,28,2022,6,0
2,6,28,2022,7,0
2,6,28,2022,8,0
2,6,28,2022,9,0
2,6,28,2022,10,0
2,6,28,2022,11,0
2,6,28,2022,12,0
2,6,28,2022,13,0
2,6,28,2022,14,0
2,6,28,2022,15,0
2,6,28,2022,16,0
2,6,28,2022,17,0
2,6,28,2022,18,0
2,6,28,2022,19,0
2,6,28,2022,20,0
2,6,28,2022,21,0
2,6,28,2022,22,0
2,6,28,2022,23,0
2,6,28,2022,24,0
2,6,29,2022,0,0
2,6,29,2022,1,0
2,6,29,2022,2,0
2,6,29,2022,3,0
2,6,29,2022,4,0
2,6,29,2022,5,0
2,6,29,2022,6,0
2,6,29,2022,7,0
2,6,29,2022,8,0
2,6,29,2022,9,0
2,6,29,2022,10,0
2,6,29,2022,11,0
2,6,29,2022,12,0
2,6,29,2022,13,0
2,6,29,2022,14,0
2,6,29,2022,15,0
2,6,29,2022,16,0
2,6,29,2022,17,0
2,6,29,2022,18,0
2,6,29,2022,19,0
2,6,29,2022,20,0
2,6,29,2022,21,0
2,6,29,2022,22,0
2,6,29,2022,23,0
2,6,29,2022,24,0
2,6,30,2022,0,0
2,6,30,2022,1,0
2,6,30,2022,2,0
2,6,30,2022,3,0
2,6,30,2022,4,0
2,6,30,2022,5,0
2,6,30,2022,6,0
2,6,30,2022,7,0
2,6,30,2022,8,0
2,6,30,2022,9,0
2,6,30,2022,10,0
2,6,30,2022,11,0
2,6,30,2022,12,0
2,6,30,2022,13,0
2,6,30,2022,14,0
2,6,30,2022,15,0
2,6,30,2022,16,0
2,6,30,2022,17,0
2,6,30,2022,18,0
2,6,30,2022,19,0
2,6,30,2022,20,0
2,6,30,2022,21,0
2,6,30,2022,22,0
2,6,30,2022,23,0
2,6,30,2022,24,0
3,6,1,2022,0,0
3,6,1,2022,1,0
3,6,1,2022,2,0
3,6,1,2022,3,0
3,6,1,2022,4,0
3,6,1,2022,5,0
3,6,1,2022,6,0
3,6,1,2022,7,0
3,6,1,2022,8,0
3,6,1,2022,9,0
3,6,1,2022,10,0
3,6,1,2022,11,0
3,6,1,2022,12,0
3,6,1,2022,13,0
3,6,1,2022,14,0
3,6,1,2022,15,0
3,6,1,2022,16,0
3,6,1,2022,17,0
3,6,1,2022,18,0
3,6,1,2022,19,0
3,6,1,2022,20,0
3,6,1,2022,21,0
3,6,1,2022,22,0
3,6,1,2022,23,0
3,6,1,2022,24,0
3,6,2,2022,0,0
3,6,2,2022,1,0
3,6,2,2022,2,0
3,6,2,2022,3,0
3,6,2,2022,4,0
3,6,2,2022,5,0
3,6,2,2022,6,0
3,6,2,2022,7,0
3,6,2,2022,8,0
3,6,2,2022,9,0
3,6,2,2022,10,1
3,6,2,2022,11,0
3,6,2,2022,12,0
3,6,2,2022,13,0
3,6,2,2022,14,0
3,6,2,2022,15,0
3,6,2,2022,16,0
3,6,2,2022,17,0
3,6,2,2022,18,0
3,6,2,2022,19,0
3,6,2,2022,20,0
3,6,2,2022,21,0
3,6,2,2022,22,0
3,6,2,2022,23,0
3,6,2,2022,24,0
3,6,3,2022,0,0
3,6,3,2022,1,0
3,6,3,2022,2,0
3,6,3,2022,3,0
3,6,3,2022,4,0
3,6,3,2022,5,0
3,6,3,2022,6,0
3,6,3,2022,7,0
3,6,3,2022,8,0
3,6,3,2022,9,0
3,6,3,2022,10,0
3,6,3,2022,11,0
3,6,3,2022,12,0
3,6,3,2022,13,1
3,6,3,2022,14,0
3,6,3,2022,15,0
3,6,3,2022,16,0
3,6,3,2022,17,0
3,6,3,2022,18,0
3,6,3,2022,19,0
3,6,3,2022,20,0
3,6,3,2022,21,0
3,6,3,2022,22,0
3,6,3,2022,23,0
3,6,3,2022,24,0
3,6,4,2022,0,0
3,6,4,2022,1,0
3,6,4,2022,2,0
3,6,4,2022,3,0
3,6,4,2022,4,0
3,6,4,2022,5,0
3,6,4,2022,6,0
3,6,4,2022,7,0
3,6,4,2022,8,0
3,6,4,2022,9,0
3,6,4,2022,10,0
3,6,4,2022,11,0
3,6,4,2022,12,0
3,6,4,2022,13,0
3,6,4,2022,14,0
3,6,4,2022,15,0
3,6,4,2022,16,0
3,6,4,2022,17,0
3,6,4,2022,18,0
3,6,4,2022,19,0
3,6,4,2022,20,0
3,6,4,2022,21,0
3,6,4,2022,22,0
3,6,4,2022,23,0
3,6,4,2022,24,0
3,6,5,2022,0,0
3,6,5,2022,1,0
3,6,5,2022,2,0
3,6,5,2022,3,0
3,6,5,2022,4,0
3,6,5,2022,5,0
3,6,5,2022,6,0
3,6,5,2022,7,0
3,6,5,2022,8,0
3,6,5,2022,9,0
3,6,5,2022,10,0
3,6,5,2022,11,0
3,6,5,2022,12,0
3,6,5,2022,13,0
3,6,5,2022,14,0
3,6,5,2022,15,0
3,6,5,2022,16,0
3,6,5,2022,17,0
3,6,5,2022,18,0
3,6,5,2022,19,0
3,6,5,2022,20,0
3,6,5,2022,21,0
3,6,5,2022,22,0
3,6,5,2022,23,0
3,6,5,2022,24,0
3,6,6,2022,0,0
3,6,6,2022,1,0
3,6,6,2022,2,0
3,6,6,2022,3,0
3,6,6,2022,4,0
3,6,6,2022,5,0
3,6,6,2022,6,0
3,6,6,2022,7,0
3,6,6,2022,8,0
3,6,6,2022,9,0
3,6,6,2022,10,0
3,6,6,2022,11,0
3,6,6,2022,12,0
3,6,6,2022,13,0
3,6,6,2022,14,1
3,6,6,2022,15,0
3,6,6,2022,16,0
3,6,6,2022,17,0
3,6,6,2022,18,0
3,6,6,2022,19,0
3,6,6,2022,20,0
3,6,6,2022,21,0
3,6,6,2022,22,0
3,6,6,2022,23,0
3,6,6,2022,24,0
3,6,7,2022,0,0
3,6,7,2022,1,0
3,6,7,2022,2,0
3,6,7,2022,3,0
3,6,7,2022,4,0
3,6,7,2022,5,0
3,6,7,2022,6,0
3,6,7,2022,7,0
3,6,7,2022,8,0
3,6,7,2022,9,0
3,6,7,2022,10,0
3,6,7,2022,11,0
3,6,7,2022,12,2
3,6,7,2022,13,0
3,6,7,2022,14,0
3,6,7,2022,15,0
3,6,7,2022,16,0
3,6,7,2022,17,0
3,6,7,2022,18,0
3,6,7,2022,19,0
3,6,7,2022,20,0
3,6,7,2022,21,0
3,6,7,2022,22,0
3,6,7,2022,23,0
3,6,7,2022,24,0
3,6,8,2022,0,0
3,6,8,2022,1,0
3,6,8,2022,2,0
3,6,8,2022,3,0
3,6,8,2022,4,0
3,6,8,2022,5,0
3,6,8,2022,6,1
3,6,8,2022,7,0
3,6,8,2022,8,0
3,6,8,2022,9,0
3,6,8,2022,10,0
3,6,8,2022,11,0
3,6,8,2022,12,0
3,6,8,2022,13,0
3,6,8,2022,14,0
3,6,8,2022,15,0
3,6,8,2022,16,0
3,6,8,2022,17,0
3,6,8,2022,18,0
3,6,8,2022,19,0
3,6,8,2022,20,0
3,6,8,2022,21,0
3,6,8,2022,22,0
3,6,8,2022,23,0
3,6,8,2022,24,0
3,6,9,2022,0,0
3,6,9,2022,1,0
3,6,9,2022,2,0
3,6,9,2022,3,0
3,6,9,2022,4,0
3,6,9,2022,5,0
3,6,9,2022,6,0
3,6,9,2022,7,1
3,6,9,2022,8,0
3,6,9,2022,9,0
3,6,9,2022,10,0
3,6,9,2022,11,0
3,6,9,2022,12,0
3,6,9,2022,13,0
3,6,9,2022,14,0
3,6,9,2022,15,0
3,6,9,2022,16,0
3,6,9,2022,17,0
3,6,9,2022,18,0
3,6,9,2022,19,0
3,6,9,2022,20,0
3,6,9,2022,21,0
3,6,9,2022,22,0
3,6,9,2022,23,0
3,6,9,2022,24,0
3,6,10,2022,0,0
3,6,10,2022,1,0
3,6,10,2022,2,0
3,6,10,2022,3,0
3,6,10,2022,4,0
3,6,10,2022,5,0
3,6,10,2022,6,1
3,6,10,2022,7,0
3,6,10,2022,8,0
3,6,10,2022,9,0
3,6,10,2022,10,0
3,6,10,2022,11,0
3,6,10,2022,12,0
3,6,10,2022,13,0
3,6,10,2022,14,0
3,6,10,2022,15,0
3,6,10,2022,16,0
3,6,10,2022,17,0
3,6,10,2022,18,0
3,6,10,2022,19,0
3,6,10,2022,20,0
3,6,10,2022,21,0
3,6,10,2022,22,0
3,6,10,2022,23,0
3,6,10,2022,24,0
3,6,11,2022,0,0
3,6,11,2022,1,0
3,6,11,2022,2,0
3,6,11,2022,3,0
3,6,11,2022,4,0
3,6,11,2022,5,1
3,6,11,2022,6,0
3,6,11,2022,7,1
3,6,11,2022,8,0
3,6,11,2022,9,0
3,6,11,2022,10,0
3,6,11,2022,11,0
3,6,11,2022,12,0
3,6,11,2022,13,0
3,6,11,2022,14,1
3,6,11,2022,15,0
3,6,11,2022,16,1
3,6,11,2022,17,0
3,6,11,2022,18,0
3,6,11,2022,19,0
3,6,11,2022,20,0
3,6,11,2022,21,0
3,6,11,2022,22,0
3,6,11,2022,23,0
3,6,11,2022,24,0
3,6,12,2022,0,0
3,6,12,2022,1,0
3,6,12,2022,2,0
3,6,12,2022,3,0
3,6,12,2022,4,0
3,6,12,2022,5,0
3,6,12,2022,6,0
3,6,12,2022,7,0
3,6,12,2022,8,0
3,6,12,2022,9,0
3,6,12,2022,10,0
3,6,12,2022,11,0
3,6,12,2022,12,0
3,6,12,2022,13,0
3,6,12,2022,14,0
3,6,12,2022,15,0
3,6,12,2022,16,0
3,6,12,2022,17,0
3,6,12,2022,18,0
3,6,12,2022,19,1
3,6,12,2022,20,0
3,6,12,2022,21,0
3,6,12,2022,22,0
3,6,12,2022,23,0
3,6,12,2022,24,0
3,6,13,2022,0,0
3,6,13,2022,1,0
3,6,13,2022,2,0
3,6,13,2022,3,0
3,6,13,2022,4,0
3,6,13,2022,5,0
3,6,13,2022,6,0
3,6,13,2022,7,0
3,6,13,2022,8,0
3,6,13,2022,9,0
3,6,13,2022,10,0
3,6,13,2022,11,0
3,6,13,2022,12,0
3,6,13,2022,13,0
3,6,13,2022,14,0
3,6,13,2022,15,0
3,6,13,2022,16,0
3,6,13,2022,17,0
3,6,13,2022,18,0
3,6,13,2022,19,0
3,6,13,2022,20,0
3,6,13,2022,21,0
3,6,13,2022,22,0
3,6,13,2022,23,0
3,6,13,2022,24,0
3,6,14,2022,0,0
3,6,14,2022,1,0
3,6,14,2022,2,0
3,6,14,2022,3,0
3,6,14,2022,4,0
3,6,14,2022,5,0
3,6,14,2022,6,0
3,6,14,2022,7,0
3,6,14,2022,8,1
3,6,14,2022,9,0
3,6,14,2022,10,0
3,6,14,2022,11,0
3,6,14,2022,12,0
3,6,14,2022,13,0
3,6,14,2022,14,0
3,6,14,2022,15,1
3,6,14,2022,16,0
3,6,14,2022,17,0
3,6,14,2022,18,0
3,6,14,2022,19,0
3,6,14,2022,20,0
3,6,14,2022,21,0
3,6,14,2022,22,0
3,6,14,2022,23,0
3,6,14,2022,24,0
3,6,15,2022,0,0
3,6,15,2022,1,0
3,6,15,2022,2,0
3,6,15,2022,3,0
3,6,15,2022,4,0
3,6,15,2022,5,0
3,6,15,2022,6,0
3,6,15,2022,7,0
3,6,15,2022,8,0
3,6,15,2022,9,0
3,6,15,2022,10,0
3,6,15,2022,11,0
3,6,15,2022,12,0
3,6,15,2022,13,0
3,6,15,2022,14,0
3,6,15,2022,15,0
3,6,15,2022,16,0
3,6,15,2022,17,0
3,6,15,2022,18,0
3,6,15,2022,19,0
3,6,15,2022,20,0
3,6,15,2022,21,0
3,6,15,2022,22,0
3,6,15,2022,23,0
3,6,15,2022,24,0
3,6,16,2022,0,0
3,6,16,2022,1,0
3,6,16,2022,2,0
3,6,16,2022,3,0
3,6,16,2022,4,0
3,6,16,2022,5,1
3,6,16,2022,6,0
3,6,16,2022,7,0
3,6,16,2022,8,0
3,6,16,2022,9,0
3,6,16,2022,10,0
3,6,16,2022,11,0
3,6,16,2022,12,0
3,6,16,2022,13,0
3,6,16,2022,14,0
3,6,16,2022,15,0
3,6,16,2022,16,0
3,6,16,2022,17,0
3,6,16,2022,18,0
3,6,16,2022,19,0
3,6,16,2022,20,0
3,6,16,2022,21,0
3,6,16,2022,22,0
3,6,16,2022,23,0
3,6,16,2022,24,0
3,6,17,2022,0,0
3,6,17,2022,1,0
3,6,17,2022,2,0
3,6,17,2022,3,0
3,6,17,2022,4,0
3,6,17,2022,5,1
3,6,17,2022,6,0
3,6,17,2022,7,0
3,6,17,2022,8,0
3,6,17,2022,9,0
3,6,17,2022,10,0
3,6,17,2022,11,1
3,6,17,2022,12,0
3,6,17,2022,13,0
3,6,17,2022,14,1
3,6,17,2022,15,0
3,6,17,2022,16,1
3,6,17,2022,17,0
3,6,17,2022,18,0
3,6,17,2022,19,0
3,6,17,2022,20,0
3,6,17,2022,21,0
3,6,17,2022,22,0
3,6,17,2022,23,0
3,6,17,2022,24,0
3,6,18,2022,0,0
3,6,18,2022,1,0
3,6,18,2022,2,0
3,6,18,2022,3,0
3,6,18,2022,4,0
3,6,18,2022,5,0
3,6,18,2022,6,0
3,6,18,2022,7,0
3,6,18,2022,8,0
3,6,18,2022,9,0
3,6,18,2022,10,0
3,6,18,2022,11,0
3,6,18,2022,12,0
3,6,18,2022,13,0
3,6,18,2022,14,0
3,6,18,2022,15,0
3,6,18,2022,16,0
3,6,18,2022,17,0
3,6,18,2022,18,0
3,6,18,2022,19,0
3,6,18,2022,20,0
3,6,18,2022,21,0
3,6,18,2022,22,0
3,6,18,2022,23,0
3,6,18,2022,24,0
3,6,19,2022,0,0
3,6,19,2022,1,0
3,6,19,2022,2,0
3,6,19,2022,3,0
3,6,19,2022,4,0
3,6,19,2022,5,0
3,6,19,2022,6,0
3,6,19,2022,7,0
3,6,19,2022,8,0
3,6,19,2022,9,0
3,6,19,2022,10,0
3,6,19,2022,11,0
3,6,19,2022,12,0
3,6,19,2022,13,0
3,6,19,2022,14,0
3,6,19,2022,15,1
3,6,19,2022,16,0
3,6,19,2022,17,0
3,6,19,2022,18,0
3,6,19,2022,19,0
3,6,19,2022,20,0
3,6,19,2022,21,0
3,6,19,2022,22,0
3,6,19,2022,23,0
3,6,19,2022,24,0
3,6,20,2022,0,0
3,6,20,2022,1,1
3,6,20,2022,2,0
3,6,20,2022,3,0
3,6,20,2022,4,0
3,6,20,2022,5,0
3,6,20,2022,6,0
3,6,20,2022,7,1
3,6,20,2022,8,0
3,6,20,2022,9,0
3,6,20,2022,10,0
3,6,20,2022,11,1
3,6,20,2022,12,1
3,6,20,2022,13,0
3,6,20,2022,14,0
3,6,20,2022,15,0
3,6,20,2022,16,0
3,6,20,2022,17,0
3,6,20,2022,18,0
3,6,20,2022,19,0
3,6,20,2022,20,0
3,6,20,2022,21,0
3,6,20,2022,22,0
3,6,20,2022,23,0
3,6,20,2022,24,0
3,6,21,2022,0,0
3,6,21,2022,1,0
3,6,21,2022,2,0
3,6,21,2022,3,0
3,6,21,2022,4,0
3,6,21,2022,5,0
3,6,21,2022,6,0
3,6,21,2022,7,0
3,6,21,2022,8,0
3,6,21,2022,9,0
3,6,21,2022,10,0
3,6,21,2022,11,0
3,6,21,2022,12,0
3,6,21,2022,13,0
3,6,21,2022,14,0
3,6,21,2022,15,0
3,6,21,2022,16,0
3,6,21,2022,17,0
3,6,21,2022,18,0
3,6,21,2022,19,0
3,6,21,2022,20,0
3,6,21,2022,21,0
3,6,21,2022,22,0
3,6,21,2022,23,0
3,6,21,2022,24,0
3,6,22,2022,0,0
3,6,22,2022,1,0
3,6,22,2022,2,0
3,6,22,2022,3,0
3,6,22,2022,4,0
3,6,22,2022,5,0
3,6,22,2022,6,0
3,6,22,2022,7,0
3,6,22,2022,8,0
3,6,22,2022,9,0
3,6,22,2022,10,2
3,6,22,2022,11,0
3,6,22,2022,12,0
3,6,22,2022,13,0
3,6,22,2022,14,0
3,6,22,2022,15,0
3,6,22,2022,16,0
3,6,22,2022,17,0
3,6,22,2022,18,0
3,6,22,2022,19,0
3,6,22,2022,20,0
3,6,22,2022,21,0
3,6,22,2022,22,0
3,6,22,2022,23,0
3,6,22,2022,24,0
3,6,23,2022,0,0
3,6,23,2022,1,0
3,6,23,2022,2,0
3,6,23,2022,3,0
3,6,23,2022,4,0
3,6,23,2022,5,1
3,6,23,2022,6,0
3,6,23,2022,7,0
3,6,23,2022,8,1
3,6,23,2022,9,0
3,6,23,2022,10,0
3,6,23,2022,11,0
3,6,23,2022,12,0
3,6,23,2022,13,0
3,6,23,2022,14,0
3,6,23,2022,15,0
3,6,23,2022,16,0
3,6,23,2022,17,0
3,6,23,2022,18,0
3,6,23,2022,19,0
3,6,23,2022,20,0
3,6,23,2022,21,0
3,6,23,2022,22,0
3,6,23,2022,23,0
3,6,23,2022,24,0
3,6,24,2022,0,0
3,6,24,2022,1,0
3,6,24,2022,2,0
3,6,24,2022,3,0
3,6,24,2022,4,0
3,6,24,2022,5,0
3,6,24,2022,6,0
3,6,24,2022,7,0
3,6,24,2022,8,1
3,6,24,2022,9,0
3,6,24,2022,10,0
3,6,24,2022,11,0
3,6,24,2022,12,0
3,6,24,2022,13,0
3,6,24,2022,14,0
3,6,24,2022,15,0
3,6,24,2022,16,0
3,6,24,2022,17,0
3,6,24,2022,18,0
3,6,24,2022,19,0
3,6,24,2022,20,0
3,6,24,2022,21,0
3,6,24,2022,22,0
3,6,24,2022,23,0
3,6,24,2022,24,0
3,6,25,2022,0,0
3,6,25,2022,1,0
3,6,25,2022,2,0
3,6,25,2022,3,0
3,6,25,2022,4,0
3,6,25,2022,5,0
3,6,25,2022,6,0
3,6,25,2022,7,0
3,6,25,2022,8,0
3,6,25,2022,9,0
3,6,25,2022,10,0
3,6,25,2022,11,0
3,6,25,2022,12,0
3,6,25,2022,13,0
3,6,25,2022,14,0
3,6,25,2022,15,0
3,6,25,2022,16,0
3,6,25,2022,17,0
3,6,25,2022,18,0
3,6,25,2022,19,0
3,6,25,2022,20,0
3,6,25,2022,21,0
3,6,25,2022,22,0
3,6,25,2022,23,0
3,6,25,2022,24,0
3,6,26,2022,0,0
3,6,26,2022,1,0
3,6,26,2022,2,0
3,6,26,2022,3,0
3,6,26,2022,4,0
3,6,26,2022,5,1
3,6,26,2022,6,0
3,6,26,2022,7,0
3,6,26,2022,8,0
3,6,26,2022,9,0
3,6,26,2022,10,0
3,6,26,2022,11,0
3,6,26,2022,12,0
3,6,26,2022,13,0
3,6,26,2022,14,0
3,6,26,2022,15,0
3,6,26,2022,16,0
3,6,26,2022,17,0
